Counter,Demand_el [MWh],Demand_th [MWh],Sol_irradiation [Wh/sqm],Wind_power [kW/unit]
2646,2.031995819,11.76122449,35.07602336,25.14111085
2647,2.540398155,10.82244898,186.3863368,57.73941767
2648,2.788894718,10.07142857,372.5332507,195.6238585
2649,2.85224991,10.07142857,623.7409835,503.0511033
2650,3.026311816,9.602040816,804.2365154,653.7098459
2651,3.250077432,9.132653061,933.2825214,813.8332093
2652,3.266938442,8.475510204,997.9720147,915.2809597
2653,3.181754067,8.475510204,938.9791298,1757.198785
2654,3.02167339,8.287755102,913.086064,1841.151206
2655,2.897337176,8.006122449,776.8509241,1934.446882
2656,2.703820258,8.006122449,586.3216618,1934.446882
2657,2.625626497,8.569387755,357.5783994,1693.751398
2658,2.551235806,9.226530612,132.3035555,1557.020247
2659,2.530659658,9.695918367,22.01749163,813.8332093
2660,2.442617484,9.789795918,0,653.7098459
2661,2.29755124,10.25918367,0,503.0511033
2662,1.965409116,10.91632653,0,1335.158634
2663,1.577276127,11.57346939,0,1598.580318
2664,1.213544339,10.16530612,0,258.6758467
2665,1.073072556,9.226530612,0,258.6758467
2666,1.000814222,8.287755102,0,613.679005
2667,1.065774178,8.193877551,0,1067.927009
2668,1.212137423,8.569387755,0,382.380178
2669,1.555512893,10.07142857,2.66337719,279.6931761
2670,2.178271131,10.82244898,24.09957182,237.6585173
2671,2.640948693,11.94897959,18.64364033,216.6411879
2672,2.891665545,12.23061224,29.29714909,237.6585173
2673,2.999492477,11.57346939,42.61403504,134.9184882
2674,3.110199191,10.91632653,258.9861222,95.4573799
2675,3.204132826,9.03877551,489.10998,279.6931761
2676,3.134556427,8.193877551,120.9972211,300.7105055
2677,3.049547916,7.912244898,502.6862507,195.6238585
2678,2.906789894,7.724489796,385.2977482,41.44026426
2679,2.734772413,7.818367347,451.9754009,41.44026426
2680,2.561128185,7.536734694,425.0660685,82.30367714
2681,2.516524547,7.16122449,357.2504688,57.73941767
2682,2.472250655,6.879591837,139.7530221,65.88899438
2683,2.455939221,7.255102041,24.68086882,0.860325809
2684,2.381856293,7.536734694,0,2.147101078
2685,2.305706957,8.569387755,0,18.76356252
2686,1.951647718,9.789795918,0,33.29068755
2687,1.555490909,9.602040816,0,25.14111085
2688,1.247420241,9.414285714,0,1.289250898
2689,1.093648704,9.03877551,0,1.718175988
2690,1.026424492,8.193877551,0,57.73941767
2691,1.098704809,8.663265306,0,49.58984097
2692,1.239638236,8.475510204,0,33.29068755
2693,1.548764092,9.97755102,2.66337719,3.036309224
2694,2.154705286,9.883673469,21.30701752,18.76356252
2695,2.61474488,10.72857143,58.59429819,74.03857109
2696,2.816285617,11.94897959,111.861842,95.4573799
2697,2.868165649,11.47959184,162.4660086,21.90901318
2698,2.946887004,10.16530612,240.8790521,41.44026426
2699,3.017782387,10.25918367,612.8803977,57.73941767
2700,2.945765867,8.193877551,887.9650224,121.7647854
2701,2.899975144,8.475510204,943.0430479,279.6931761
2702,2.756887376,9.132653061,863.7426684,412.5479093
2703,2.70527114,10.16530612,758.1242738,503.0511033
2704,2.530241979,11.47959184,576.4332263,573.6481642
2705,2.467832059,11.38571429,355.6794645,503.0511033
2706,2.464820379,10.16530612,135.4090327,237.6585173
2707,2.453982728,10.44693878,24.74545738,121.7647854
2708,2.396057353,11.38571429,0.064588556,12.4726612
2709,2.334548738,11.85510204,0,15.61811186
2710,1.957341331,11.47959184,0,9.327210541
2711,1.512557984,11.01020408,0,6.181759882
2712,1.247618089,9.97755102,0,18.76356252
2713,1.097847469,9.508163265,0,2.147101078
2714,1.024358084,8.944897959,0,0.002475629
2715,1.066257806,9.508163265,0,6.181759882
2716,1.204113604,9.883673469,0,0.002475629
2717,1.522670194,9.883673469,2.66337719,0
2718,2.132348509,11.01020408,40.21473537,3.036309224
2719,2.611711217,11.38571429,174.7931672,65.88899438
2720,2.84026914,12.98163265,375.3906828,174.6065291
2721,2.91501156,12.23061224,602.1554327,121.7647854
2722,3.000635597,10.54081633,770.1978895,82.30367714
2723,3.034753313,9.03877551,881.0440854,237.6585173
2724,2.976959836,9.03877551,903.4079057,174.6065291
2725,2.908086895,7.818367347,811.6825123,216.6411879
2726,2.785707174,8.006122449,777.3003056,412.5479093
2727,2.654710091,7.630612245,689.9627836,382.380178
2728,2.52063538,7.818367347,449.2728116,300.7105055
2729,2.480736118,8.006122449,276.6722156,237.6585173
2730,2.392012469,8.381632653,142.7452242,174.6065291
2731,2.368600505,8.663265306,29.68468043,65.88899438
2732,2.259278724,8.757142857,0,2.147101078
2733,2.113311175,9.03877551,0,0.002475629
2734,1.806999152,9.414285714,0,1.718175988
2735,1.435771139,9.320408163,0,9.327210541
2736,1.17058943,8.851020408,0,49.58984097
2737,0.998044356,8.287755102,0,82.30367714
2738,0.879159942,8.381632653,0,41.44026426
2739,0.861485558,8.1,0,65.88899438
2740,0.883556555,9.883673469,0,134.9184882
2741,0.914618626,11.29183673,2.66337719,57.73941767
2742,0.99606588,10.54081633,10.65350876,49.58984097
2743,1.295387288,10.25918367,55.930921,121.7647854
2744,1.680332734,10.07142857,174.6568243,57.73941767
2745,1.96536515,9.602040816,274.5690309,82.30367714
2746,2.109244308,9.226530612,396.0519934,174.6065291
2747,2.180425471,8.381632653,432.4816223,258.6758467
2748,2.125160047,8.569387755,470.6396815,442.7156407
2749,1.966574219,8.006122449,270.309211,195.6238585
2750,1.842545768,8.475510204,181.9778868,322.0447154
2751,1.771892198,8.944897959,123.2217237,573.6481642
2752,1.694335946,11.01020408,69.69855075,472.883372
2753,1.794908467,11.57346939,119.8263179,95.4573799
2754,1.763186904,12.13673469,37.28728066,41.44026426
2755,1.7076357,11.19795918,10.65350876,3.036309224
2756,1.620362933,11.01020408,0,6.181759882
2757,1.531221606,11.10408163,0,3.036309224
2758,1.342057335,9.695918367,0,33.29068755
2759,1.03422848,9.602040816,0,74.03857109
2760,0.712330465,9.132653061,0,82.30367714
2761,0.518461817,8.663265306,0,65.88899438
2762,0.415493143,8.381632653,0,82.30367714
2763,0.385398327,8.193877551,0,21.90901318
2764,0.427056235,8.381632653,0,49.58984097
2765,0.452314776,8.663265306,2.66337719,65.88899438
2766,0.431672678,9.695918367,34.62390347,49.58984097
2767,0.613846335,10.16530612,90.55482447,25.14111085
2768,0.931083941,11.38571429,45.27741224,15.61811186
2769,1.235131708,11.66734694,101.2083332,9.327210541
2770,1.472768637,11.85510204,216.8564141,57.73941767
2771,1.657096634,12.23061224,540.6050794,134.9184882
2772,1.671825288,12.8877551,603.2999385,216.6411879
2773,1.485672696,12.5122449,694.8249481,653.7098459
2774,1.333330058,12.79387755,592.0619772,174.6065291
2775,1.310093959,13.35714286,604.6598737,352.2124467
2776,1.26140147,13.16938776,527.0171475,472.883372
2777,1.361578296,12.60612245,270.1228903,412.5479093
2778,1.5248685,12.04285714,86.75621742,148.0721909
2779,1.524450822,10.54081633,7.990131571,15.61811186
2780,1.520867583,10.35306122,0,0.860325809
2781,1.519152904,11.19795918,0,195.6238585
2782,1.431352543,11.47959184,0,9.327210541
2783,1.111916631,11.29183673,0,0
2784,0.886238489,10.72857143,0,0.860325809
2785,0.754340101,11.66734694,0,2.576026168
2786,0.704702341,12.60612245,0,33.29068755
2787,0.757219883,13.45102041,0,161.2258937
2788,0.952847175,13.35714286,0,148.0721909
2789,1.337836586,13.16938776,0,195.6238585
2790,2.08866816,13.0755102,5.326754381,412.5479093
2791,2.627033413,13.35714286,29.29714909,382.380178
2792,2.919540071,13.73265306,58.59429819,322.0447154
2793,3.024926883,12.41836735,93.21820166,279.6931761
2794,3.144866484,10.25918367,130.5054823,412.5479093
2795,3.289075388,10.16530612,118.3101107,503.0511033
2796,3.251682195,9.789795918,152.87882,472.883372
2797,3.170850466,10.07142857,88.85616021,573.6481642
2798,3.091249789,10.82244898,112.7031093,503.0511033
2799,2.987072046,10.44693878,90.55482447,653.7098459
2800,2.835432866,10.07142857,61.25767538,258.6758467
2801,2.774473828,10.63469388,42.61403504,95.4573799
2802,2.699291747,10.35306122,34.62390347,95.4573799
2803,2.635826639,10.25918367,10.71809732,41.44026426
2804,2.476801149,11.01020408,0,2.147101078
2805,2.307729399,11.57346939,0,0
2806,1.946613596,12.8877551,0,0.431400719
2807,1.491915886,12.5122449,0,195.6238585
2808,1.238407185,11.57346939,0,322.0447154
2809,1.106376899,10.91632653,0,174.6065291
2810,1.049704558,10.25918367,0,161.2258937
2811,1.119390873,10.91632653,0,65.88899438
2812,1.272349037,12.8877551,0,12.4726612
2813,1.583607249,13.26326531,2.727965746,41.44026426
2814,2.216477698,14.67142857,37.50547155,25.14111085
2815,2.697269305,15.51632653,133.39445,57.73941767
2816,2.941896848,14.67142857,274.4923076,121.7647854
2817,2.94772236,12.04285714,425.4457636,82.30367714
2818,3.050954832,10.54081633,676.1530216,108.6110827
2819,3.149812674,11.10408163,874.7887518,237.6585173
2820,3.102417186,11.19795918,999.5533519,412.5479093
2821,3.03961157,11.10408163,939.184093,573.6481642
2822,2.888082306,10.72857143,944.3393711,733.7715276
2823,2.79335728,10.35306122,782.651217,412.5479093
2824,2.712459602,10.16530612,439.491596,503.0511033
2825,2.602258499,10.25918367,109.1984648,503.0511033
2826,2.62399975,10.35306122,110.7829106,1817.827287
2827,2.615602219,11.85510204,48.2637322,915.2809597
2828,2.486143952,12.04285714,2.66337719,216.6411879
2829,2.340703996,12.41836735,0,1.718175988
2830,2.072862336,12.7,0,12.4726612
2831,1.717703944,13.45102041,0,12.4726612
2832,1.387166583,12.8877551,0,12.4726612
2833,1.240561525,11.29183673,0,49.58984097
2834,1.159597898,10.91632653,0,82.30367714
2835,1.238912795,11.57346939,0,148.0721909
2836,1.393014079,12.3244898,0,161.2258937
2837,1.660108314,13.0755102,5.326754381,148.0721909
2838,2.2367241,14.48367347,39.47709474,161.2258937
2839,2.658051517,15.98571429,232.6972068,82.30367714
2840,2.843258837,15.79795918,472.6929156,108.6110827
2841,2.927981568,12.41836735,697.5637538,195.6238585
2842,3.057659667,9.97755102,889.9782496,195.6238585
2843,3.177005725,10.82244898,985.6128896,258.6758467
2844,3.093667926,9.97755102,1017.455112,472.883372
2845,3.022882458,9.789795918,926.2275207,322.0447154
2846,2.909757608,9.97755102,769.2293637,382.380178
2847,2.799424606,9.97755102,563.2305171,174.6065291
2848,2.657611856,9.97755102,349.1940731,148.0721909
2849,2.581990114,9.97755102,207.1609156,74.03857109
2850,2.581814249,10.63469388,101.5875166,41.44026426
2851,2.525537604,10.82244898,37.41645778,1.718175988
2852,2.450223624,11.85510204,0,2.576026168
2853,2.368358691,11.76122449,0,49.58984097
2854,2.041734317,11.76122449,0,121.7647854
2855,1.612602911,11.19795918,0,95.4573799
2856,1.310577586,10.25918367,0,148.0721909
2857,1.130909999,9.414285714,0,216.6411879
2858,1.055596019,9.132653061,0,216.6411879
2859,1.09756169,8.944897959,0,21.90901318
2860,1.23607698,9.132653061,0,57.73941767
2861,1.538981628,10.07142857,2.66337719,41.44026426
2862,2.176842232,12.23061224,29.59049457,25.14111085
2863,2.71782347,13.26326531,202.1312779,57.73941767
2864,2.902942858,13.82653061,381.0400959,258.6758467
2865,2.937786015,11.66734694,308.5883315,573.6481642
2866,3.013451724,11.29183673,139.5470917,300.7105055
2867,3.184479967,9.602040816,660.7132735,216.6411879
2868,3.157704594,9.602040816,581.5258548,573.6481642
2869,3.040249079,8.944897959,782.9011997,733.7715276
2870,2.928157433,9.03877551,422.2653705,915.2809597
2871,2.830134947,9.320408163,403.0124237,773.8023685
2872,2.672494391,9.226530612,200.5029366,533.6173233
2873,2.596411004,9.320408163,166.8994159,442.7156407
2874,2.572031785,9.602040816,37.28728066,300.7105055
2875,2.491397904,10.25918367,10.71809732,300.7105055
2876,2.336373332,11.85510204,0,161.2258937
2877,2.124500555,11.66734694,0,57.73941767
2878,1.810164713,11.47959184,0,33.29068755
2879,1.472614756,11.47959184,0,82.30367714
2880,1.121699095,10.44693878,0,82.30367714
2881,0.935392622,9.602040816,0,15.61811186
2882,0.809847339,9.03877551,0,18.76356252
2883,0.791711311,9.320408163,0,65.88899438
2884,0.783181882,9.508163265,0,41.44026426
2885,0.72334398,11.01020408,5.326754381,65.88899438
2886,0.560251623,11.47959184,47.50385789,57.73941767
2887,0.725806083,11.85510204,224.7924956,74.03857109
2888,0.983667432,12.60612245,400.4009004,174.6065291
2889,1.299520105,11.66734694,623.7271821,322.0447154
2890,1.470416449,10.91632653,432.358352,352.2124467
2891,1.637619639,10.44693878,614.014065,412.5479093
2892,1.553952095,10.72857143,418.4827112,412.5479093
2893,1.401697389,10.35306122,368.725676,442.7156407
2894,1.291540252,9.320408163,512.3606632,237.6585173
2895,1.195298395,9.695918367,378.0963395,258.6758467
2896,1.164873834,9.883673469,312.2446672,237.6585173
2897,1.234560149,9.789795918,234.2868068,134.9184882
2898,1.309830162,10.07142857,92.06122281,74.03857109
2899,1.306115024,10.54081633,51.18546362,21.90901318
2900,1.282285382,10.07142857,2.66337719,2.576026168
2901,1.328889479,10.82244898,0,3.036309224
2902,1.228294975,11.94897959,0,0.431400719
2903,0.941372015,11.19795918,0,2.576026168
2904,0.679355868,10.07142857,0,9.327210541
2905,0.527870569,9.602040816,0,2.576026168
2906,0.450072503,9.602040816,0,6.181759882
2907,0.456051897,10.16530612,0,12.4726612
2908,0.535718523,10.16530612,0,15.61811186
2909,0.621958086,10.63469388,5.326754381,6.181759882
2910,0.722992251,10.91632653,59.14162211,9.327210541
2911,1.025940865,11.47959184,210.4878142,12.4726612
2912,1.378307408,12.23061224,454.9162966,65.88899438
2913,1.601501464,11.66734694,699.1440812,134.9184882
2914,1.784004867,10.63469388,797.0342559,134.9184882
2915,1.885082998,9.883673469,669.3422807,279.6931761
2916,1.828014962,9.602040816,717.9952689,352.2124467
2917,1.692203589,9.508163265,1009.553421,382.380178
2918,1.581079197,9.602040816,981.1793816,300.7105055
2919,1.559206047,9.414285714,752.7676975,258.6758467
2920,1.506182895,9.132653061,592.8047587,279.6931761
2921,1.541619596,8.944897959,366.217518,134.9184882
2922,1.606777399,8.851020408,151.554815,74.03857109
2923,1.575495498,8.851020408,35.78649748,18.76356252
2924,1.463931445,9.508163265,2.727965746,2.576026168
2925,1.463865496,10.16530612,0,0
2926,1.337858569,10.91632653,0,0.002475629
2927,1.050737762,11.85510204,0,2.147101078
2928,0.774828317,11.10408163,0,12.4726612
2929,0.579223008,10.35306122,0,6.181759882
2930,0.478628504,9.97755102,0,2.576026168
2931,0.476188384,10.25918367,0,9.327210541
2932,0.509998337,10.82244898,0,12.4726612
2933,0.506832776,11.57346939,8.054720127,25.14111085
2934,0.476650028,11.85510204,55.2337336,15.61811186
2935,0.653437834,12.3244898,220.3082864,21.90901318
2936,0.96636676,11.76122449,441.9690595,121.7647854
2937,1.219677614,10.7755102,529.5306446,174.6065291
2938,1.403917679,9.789795918,742.5120887,813.8332093
2939,1.723507473,9.132653061,571.0174393,1501.554844
2940,1.744918978,8.475510204,632.1378579,1598.580318
2941,1.621550019,8.663265306,677.6816325,1864.475125
2942,1.51805375,8.569387755,489.0909228,1757.198785
2943,1.472878552,8.287755102,106.5350876,1335.158634
2944,1.458523611,8.193877551,72.24063114,813.8332093
2945,1.541092002,8.287755102,47.7968524,915.2809597
2946,1.680156869,8.757142857,26.6337719,533.6173233
2947,1.623264698,10.72857143,10.65350876,352.2124467
2948,1.570813106,12.5122449,0,195.6238585
2949,1.539399306,12.04285714,0,174.6065291
2950,1.46676726,11.57346939,0,134.9184882
2951,1.154585759,11.57346939,0,49.58984097
2952,0.889645864,10.16530612,0,134.9184882
2953,0.742645111,9.320408163,0,134.9184882
2954,0.688500822,8.475510204,0,121.7647854
2955,0.720793944,8.381632653,0,134.9184882
2956,0.865684324,8.006122449,0,195.6238585
2957,1.284417739,8.193877551,5.391342936,195.6238585
2958,2.039470061,9.226530612,48.5772686,25.14111085
2959,2.531055353,10.63469388,218.6429271,237.6585173
2960,2.798853046,11.76122449,269.8282487,258.6758467
2961,2.916770205,12.04285714,317.9180571,258.6758467
2962,3.031148091,10.54081633,299.4936692,195.6238585
2963,3.12611493,10.54081633,611.2121088,65.88899438
2964,3.074608609,10.25918367,462.0280803,41.44026426
2965,3.060451516,10.63469388,547.5053978,25.14111085
2966,2.794764196,10.54081633,792.5094315,121.7647854
2967,2.629297669,9.602040816,766.8444388,573.6481642
2968,2.504389895,8.944897959,553.774152,442.7156407
2969,2.551631501,8.287755102,337.7026577,148.0721909
2970,2.572647311,8.006122449,166.6188662,25.14111085
2971,2.541035664,7.818367347,48.65126354,0.002475629
2972,2.418238265,8.381632653,8.054720127,1.718175988
2973,2.352992529,8.663265306,0,21.90901318
2974,1.984028772,9.226530612,0,49.58984097
2975,1.533793625,8.663265306,0,74.03857109
2976,1.233197199,8.287755102,0,15.61811186
2977,1.057376647,7.912244898,0,121.7647854
2978,1.011871704,7.348979592,0,382.380178
2979,1.052914085,7.536734694,0,382.380178
2980,1.157157778,7.067346939,0,382.380178
2981,1.547906752,8.193877551,2.66337719,322.0447154
2982,2.241318561,9.789795918,39.95065785,382.380178
2983,2.83101427,10.35306122,100.7031333,412.5479093
2984,3.033632177,10.91632653,279.1942357,412.5479093
2985,3.133984867,11.01020408,231.3783341,195.6238585
2986,3.335173875,10.16530612,133.1688595,41.44026426
2987,3.44381418,8.944897959,131.5115003,174.6065291
2988,3.495870077,7.255102041,457.7777754,161.2258937
2989,3.278611449,6.504081633,814.9893897,733.7715276
2990,3.101515881,5.659183673,855.3976844,1169.691042
2991,2.984324163,4.908163265,574.5784325,1662.027705
2992,2.890808206,5.659183673,340.380864,1501.554844
2993,2.938489473,5.940816327,222.0791363,1390.624037
2994,2.929630298,9.03877551,146.6513793,2050
2995,2.813493767,8.006122449,37.41645778,1757.198785
2996,2.675681935,8.569387755,8.054720127,533.6173233
2997,2.528175571,9.03877551,0,382.380178
2998,2.078819747,9.226530612,0,25.14111085
2999,1.629727719,8.475510204,0,2.147101078
3000,1.313853063,8.006122449,0,21.90901318
3001,1.138977783,7.536734694,0,6.181759882
3002,1.047572201,7.16122449,0,121.7647854
3003,1.070214757,7.067346939,0,57.73941767
3004,1.21290683,7.348979592,0,161.2258937
3005,1.542520901,7.912244898,8.054720127,195.6238585
3006,2.189570426,9.226530612,58.5609957,174.6065291
3007,2.700324951,10.35306122,98.25662202,41.44026426
3008,2.951151718,11.10408163,287.2943012,33.29068755
3009,2.953262093,10.54081633,708.3136773,412.5479093
3010,3.042952996,8.006122449,851.0296601,503.0511033
3011,3.26383883,7.16122449,862.6496987,773.8023685
3012,3.323325003,7.067346939,1022.499946,966.1629761
3013,3.252495569,7.16122449,1054.307515,1169.691042
3014,3.188744681,7.255102041,901.9384416,1557.020247
3015,3.042447386,7.255102041,607.3969444,1335.158634
3016,2.90740542,6.785714286,510.2631765,1067.927009
3017,2.882212828,6.785714286,284.4272117,1501.554844
3018,2.841192429,6.879591837,72.87717902,773.8023685
3019,2.810460105,10.07142857,10.71809732,1335.158634
3020,2.57249343,9.695918367,21.30701752,693.7406867
3021,2.442155839,9.03877551,0,134.9184882
